level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
1	1	0	0	0	0	0	0	1214	990	-1	
2	1	1	0	0	0	132	855	39	32	-1	
3	1	1	1	0	0	132	855	39	32	-1	
4	1	1	1	1	0	132	855	39	32	-1	
5	1	1	1	1	1	132	855	39	32	95.000000	 
2	1	2	0	0	0	1136	705	24	11	-1	
3	1	2	1	0	0	1136	705	24	11	-1	
4	1	2	1	1	0	1136	705	24	11	-1	
5	1	2	1	1	1	1136	705	4	3	42.390121	Or
